month_start,store_nbr,family,unit_sales,promotion_units,observed_days,zero_sales_days
2015-04-01,35,HARDWARE,24.0,1,30,16
2015-04-01,35,HOME AND KITCHEN I,284.0,1,30,2
2015-04-01,35,HOME AND KITCHEN II,350.0,2,30,0
2015-04-01,35,HOME APPLIANCES,7.0,0,30,23
2015-04-01,35,HOME CARE,0.0,0,30,30
2015-04-01,35,LADIESWEAR,0.0,0,30,30
2015-04-01,35,LAWN AND GARDEN,0.0,0,30,30
2015-04-01,35,LINGERIE,39.0,1,30,13
2015-04-01,35,"LIQUOR,WINE,BEER",1728.0,2,30,4
2015-04-01,35,MAGAZINES,3.0,0,30,27
2015-04-01,35,MEATS,4563.075,83,30,0
2015-04-01,35,PERSONAL CARE,3004.0,11,30,0
2015-04-01,35,PET SUPPLIES,0.0,0,30,30
2015-04-01,35,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,35,POULTRY,2252.34,58,30,0
2015-04-01,35,PREPARED FOODS,528.0,0,30,0
2015-04-01,35,PRODUCE,0.0,0,30,30
2015-04-01,35,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,35,SEAFOOD,13.0,3,30,21
2015-04-01,36,AUTOMOTIVE,122.0,0,30,1
2015-04-01,36,BABY CARE,0.0,0,30,30
2015-04-01,36,BEAUTY,15.0,0,30,19
2015-04-01,36,BEVERAGES,42656.0,50,30,0
2015-04-01,36,BOOKS,0.0,0,30,30
2015-04-01,36,BREAD/BAKERY,17176.0,13,30,0
2015-04-01,36,CELEBRATION,0.0,0,30,30
2015-04-01,36,CLEANING,32053.0,55,30,0
2015-04-01,36,DAIRY,15997.0,34,30,0
2015-04-01,36,DELI,8501.351,299,30,0
2015-04-01,36,EGGS,4164.0,85,30,0
2015-04-01,36,FROZEN FOODS,3251.728,5,30,0
2015-04-01,36,GROCERY I,95567.555,157,30,0
2015-04-01,36,GROCERY II,165.0,0,30,1
2015-04-01,36,HARDWARE,3.0,0,30,27
2015-04-01,36,HOME AND KITCHEN I,725.0,3,30,0
2015-04-01,36,HOME AND KITCHEN II,877.0,1,30,0
2015-04-01,36,HOME APPLIANCES,3.0,0,30,27
2015-04-01,36,HOME CARE,0.0,0,30,30
2015-04-01,36,LADIESWEAR,0.0,0,30,30
2015-04-01,36,LAWN AND GARDEN,194.0,4,30,0
2015-04-01,36,LINGERIE,75.0,0,30,4
2015-04-01,36,"LIQUOR,WINE,BEER",8608.0,0,30,4
2015-04-01,36,MAGAZINES,9.0,0,30,22
2015-04-01,36,MEATS,5917.223,106,30,0
2015-04-01,36,PERSONAL CARE,8463.0,14,30,0
2015-04-01,36,PET SUPPLIES,0.0,0,30,30
2015-04-01,36,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,36,POULTRY,4328.965,99,30,0
2015-04-01,36,PREPARED FOODS,1627.335,3,30,0
2015-04-01,36,PRODUCE,0.0,0,30,30
2015-04-01,36,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,36,SEAFOOD,39.0,4,30,16
2015-04-01,37,AUTOMOTIVE,93.0,0,30,3
2015-04-01,37,BABY CARE,0.0,0,30,30
2015-04-01,37,BEAUTY,101.0,0,30,0
2015-04-01,37,BEVERAGES,35640.0,48,30,0
2015-04-01,37,BOOKS,0.0,0,30,30
2015-04-01,37,BREAD/BAKERY,19811.625,37,30,0
2015-04-01,37,CELEBRATION,0.0,0,30,30
2015-04-01,37,CLEANING,34698.0,60,30,0
2015-04-01,37,DAIRY,30962.0,53,30,0
2015-04-01,37,DELI,5478.174,193,30,0
2015-04-01,37,EGGS,5587.0,111,30,0
2015-04-01,37,FROZEN FOODS,5882.4478,81,30,0
2015-04-01,37,GROCERY I,118526.0,279,30,0
2015-04-01,37,GROCERY II,1661.0,2,30,0
2015-04-01,37,HARDWARE,56.0,0,30,8
2015-04-01,37,HOME AND KITCHEN I,711.0,0,30,0
2015-04-01,37,HOME AND KITCHEN II,425.0,5,30,0
2015-04-01,37,HOME APPLIANCES,18.0,0,30,17
2015-04-01,37,HOME CARE,0.0,0,30,30
2015-04-01,37,LADIESWEAR,0.0,0,30,30
2015-04-01,37,LAWN AND GARDEN,552.0,10,30,0
2015-04-01,37,LINGERIE,129.0,0,30,1
2015-04-01,37,"LIQUOR,WINE,BEER",3487.0,0,30,4
2015-04-01,37,MAGAZINES,75.0,0,30,10
2015-04-01,37,MEATS,8214.231,167,30,0
2015-04-01,37,PERSONAL CARE,8422.0,88,30,0
2015-04-01,37,PET SUPPLIES,0.0,0,30,30
2015-04-01,37,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,37,POULTRY,8930.428,118,30,0
2015-04-01,37,PREPARED FOODS,4365.765,5,30,0
2015-04-01,37,PRODUCE,198.0,3,30,6
2015-04-01,37,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,37,SEAFOOD,836.363,31,30,0
2015-04-01,38,AUTOMOTIVE,187.0,1,30,1
2015-04-01,38,BABY CARE,0.0,0,30,30
2015-04-01,38,BEAUTY,91.0,0,30,2
2015-04-01,38,BEVERAGES,25716.0,25,30,0
2015-04-01,38,BOOKS,0.0,0,30,30
2015-04-01,38,BREAD/BAKERY,19942.904,37,30,0
2015-04-01,38,CELEBRATION,0.0,0,30,30
2015-04-01,38,CLEANING,35209.0,90,30,0
2015-04-01,38,DAIRY,27029.0,35,30,0
2015-04-01,38,DELI,5965.849,212,30,0
2015-04-01,38,EGGS,3978.0,105,30,0
2015-04-01,38,FROZEN FOODS,4755.537,103,30,0
2015-04-01,38,GROCERY I,117387.0,341,30,0
2015-04-01,38,GROCERY II,968.0,3,30,0
2015-04-01,38,HARDWARE,53.0,0,30,5
2015-04-01,38,HOME AND KITCHEN I,695.0,2,30,0
2015-04-01,38,HOME AND KITCHEN II,391.0,6,30,0
2015-04-01,38,HOME APPLIANCES,10.0,0,30,23
2015-04-01,38,HOME CARE,0.0,0,30,30
2015-04-01,38,LADIESWEAR,0.0,0,30,30
2015-04-01,38,LAWN AND GARDEN,214.0,5,30,1
2015-04-01,38,LINGERIE,563.0,0,30,0
2015-04-01,38,"LIQUOR,WINE,BEER",2491.0,0,30,4
2015-04-01,38,MAGAZINES,74.0,0,30,3
2015-04-01,38,MEATS,5925.8027,158,30,0
2015-04-01,38,PERSONAL CARE,12049.0,143,30,0
2015-04-01,38,PET SUPPLIES,0.0,0,30,30
2015-04-01,38,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,38,POULTRY,5474.265,123,30,0
2015-04-01,38,PREPARED FOODS,4199.538,6,30,0
2015-04-01,38,PRODUCE,135.0,3,30,7
2015-04-01,38,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,38,SEAFOOD,666.742,21,30,0
2015-04-01,39,AUTOMOTIVE,183.0,0,30,1
2015-04-01,39,BABY CARE,0.0,0,30,30
2015-04-01,39,BEAUTY,46.0,0,30,5
2015-04-01,39,BEVERAGES,34474.0,25,30,0
2015-04-01,39,BOOKS,0.0,0,30,30
2015-04-01,39,BREAD/BAKERY,22988.0,46,30,0
2015-04-01,39,CELEBRATION,0.0,0,30,30
2015-04-01,39,CLEANING,48480.0,18,30,0
2015-04-01,39,DAIRY,15707.0,59,30,0
2015-04-01,39,DELI,6591.951,269,30,0
2015-04-01,39,EGGS,13285.0,114,30,0
2015-04-01,39,FROZEN FOODS,1995.522,5,30,0
2015-04-01,39,GROCERY I,124568.1,155,30,0
2015-04-01,39,GROCERY II,871.0,0,30,0
2015-04-01,39,HARDWARE,50.0,0,30,12
2015-04-01,39,HOME AND KITCHEN I,652.0,0,30,0
2015-04-01,39,HOME AND KITCHEN II,568.0,0,30,0
2015-04-01,39,HOME APPLIANCES,15.0,0,30,20
2015-04-01,39,HOME CARE,0.0,0,30,30
2015-04-01,39,LADIESWEAR,0.0,0,30,30
2015-04-01,39,LAWN AND GARDEN,208.0,5,30,1
2015-04-01,39,LINGERIE,213.0,0,30,0
2015-04-01,39,"LIQUOR,WINE,BEER",2501.0,0,30,4
2015-04-01,39,MAGAZINES,24.0,0,30,17
2015-04-01,39,MEATS,3961.398,121,30,0
2015-04-01,39,PERSONAL CARE,9402.0,3,30,0
2015-04-01,39,PET SUPPLIES,0.0,0,30,30
2015-04-01,39,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,39,POULTRY,6777.326,132,30,0
2015-04-01,39,PREPARED FOODS,2348.88,7,30,0
2015-04-01,39,PRODUCE,0.0,0,30,30
2015-04-01,39,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,39,SEAFOOD,332.612,15,30,0
2015-04-01,40,AUTOMOTIVE,136.0,2,30,0
2015-04-01,40,BABY CARE,0.0,0,30,30
2015-04-01,40,BEAUTY,34.0,0,30,9
2015-04-01,40,BEVERAGES,38080.0,33,30,0
2015-04-01,40,BOOKS,0.0,0,30,30
2015-04-01,40,BREAD/BAKERY,11632.0,14,30,0
2015-04-01,40,CELEBRATION,0.0,0,30,30
2015-04-01,40,CLEANING,47066.0,32,30,0
2015-04-01,40,DAIRY,13706.0,45,30,0
2015-04-01,40,DELI,8557.0,250,30,0
2015-04-01,40,EGGS,4721.0,66,30,0
2015-04-01,40,FROZEN FOODS,1824.117,6,30,0
2015-04-01,40,GROCERY I,135605.0,130,30,0
2015-04-01,40,GROCERY II,318.0,0,30,0
2015-04-01,40,HARDWARE,23.0,0,30,15
2015-04-01,40,HOME AND KITCHEN I,928.0,1,30,0
2015-04-01,40,HOME AND KITCHEN II,904.0,0,30,0
2015-04-01,40,HOME APPLIANCES,7.0,0,30,23
2015-04-01,40,HOME CARE,0.0,0,30,30
2015-04-01,40,LADIESWEAR,0.0,0,30,30
2015-04-01,40,LAWN AND GARDEN,0.0,0,30,30
2015-04-01,40,LINGERIE,333.0,1,30,0
2015-04-01,40,"LIQUOR,WINE,BEER",2441.0,0,30,4
2015-04-01,40,MAGAZINES,15.0,0,30,18
2015-04-01,40,MEATS,3530.4011,97,30,0
2015-04-01,40,PERSONAL CARE,10038.0,7,30,0
2015-04-01,40,PET SUPPLIES,0.0,0,30,30
2015-04-01,40,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,40,POULTRY,4931.736,77,30,0
2015-04-01,40,PREPARED FOODS,1269.0,1,30,0
2015-04-01,40,PRODUCE,0.0,0,30,30
2015-04-01,40,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,40,SEAFOOD,72.0,4,30,5
2015-04-01,41,AUTOMOTIVE,105.0,0,30,0
2015-04-01,41,BABY CARE,0.0,0,30,30
2015-04-01,41,BEAUTY,102.0,0,30,3
2015-04-01,41,BEVERAGES,22384.0,27,30,0
2015-04-01,41,BOOKS,0.0,0,30,30
2015-04-01,41,BREAD/BAKERY,13288.554,28,30,0
2015-04-01,41,CELEBRATION,0.0,0,30,30
2015-04-01,41,CLEANING,25505.0,55,30,0
2015-04-01,41,DAIRY,16043.0,53,30,0
2015-04-01,41,DELI,5710.521,204,30,0
2015-04-01,41,EGGS,3893.0,97,30,0
2015-04-01,41,FROZEN FOODS,4758.159,73,30,0
2015-04-01,41,GROCERY I,79488.0,339,30,0
2015-04-01,41,GROCERY II,744.0,3,30,0
2015-04-01,41,HARDWARE,19.0,0,30,18
2015-04-01,41,HOME AND KITCHEN I,878.0,2,30,0
2015-04-01,41,HOME AND KITCHEN II,724.0,1,30,0
2015-04-01,41,HOME APPLIANCES,19.0,0,30,13
2015-04-01,41,HOME CARE,0.0,0,30,30
2015-04-01,41,LADIESWEAR,0.0,0,30,30
2015-04-01,41,LAWN AND GARDEN,167.0,5,30,1
2015-04-01,41,LINGERIE,216.0,0,30,2
2015-04-01,41,"LIQUOR,WINE,BEER",2120.0,0,30,4
2015-04-01,41,MAGAZINES,112.0,0,30,3
2015-04-01,41,MEATS,4924.698,163,30,0
2015-04-01,41,PERSONAL CARE,8001.0,80,30,0
2015-04-01,41,PET SUPPLIES,0.0,0,30,30
2015-04-01,41,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,41,POULTRY,4839.301,94,30,0
2015-04-01,41,PREPARED FOODS,1886.753,5,30,0
2015-04-01,41,PRODUCE,143.0,4,30,2
2015-04-01,41,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,41,SEAFOOD,308.633,19,30,0
2015-04-01,42,AUTOMOTIVE,0.0,0,30,30
2015-04-01,42,BABY CARE,0.0,0,30,30
2015-04-01,42,BEAUTY,0.0,0,30,30
2015-04-01,42,BEVERAGES,0.0,0,30,30
2015-04-01,42,BOOKS,0.0,0,30,30
2015-04-01,42,BREAD/BAKERY,0.0,0,30,30
2015-04-01,42,CELEBRATION,0.0,0,30,30
2015-04-01,42,CLEANING,0.0,0,30,30
2015-04-01,42,DAIRY,0.0,0,30,30
2015-04-01,42,DELI,0.0,0,30,30
2015-04-01,42,EGGS,0.0,0,30,30
2015-04-01,42,FROZEN FOODS,0.0,0,30,30
2015-04-01,42,GROCERY I,0.0,0,30,30
2015-04-01,42,GROCERY II,0.0,0,30,30
2015-04-01,42,HARDWARE,0.0,0,30,30
2015-04-01,42,HOME AND KITCHEN I,0.0,0,30,30
2015-04-01,42,HOME AND KITCHEN II,0.0,0,30,30
2015-04-01,42,HOME APPLIANCES,0.0,0,30,30
2015-04-01,42,HOME CARE,0.0,0,30,30
2015-04-01,42,LADIESWEAR,0.0,0,30,30
2015-04-01,42,LAWN AND GARDEN,0.0,0,30,30
2015-04-01,42,LINGERIE,0.0,0,30,30
2015-04-01,42,"LIQUOR,WINE,BEER",0.0,0,30,30
2015-04-01,42,MAGAZINES,0.0,0,30,30
2015-04-01,42,MEATS,0.0,0,30,30
2015-04-01,42,PERSONAL CARE,0.0,0,30,30
2015-04-01,42,PET SUPPLIES,0.0,0,30,30
2015-04-01,42,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,42,POULTRY,0.0,0,30,30
2015-04-01,42,PREPARED FOODS,0.0,0,30,30
2015-04-01,42,PRODUCE,0.0,0,30,30
2015-04-01,42,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,42,SEAFOOD,0.0,0,30,30
2015-04-01,43,AUTOMOTIVE,198.0,0,30,0
2015-04-01,43,BABY CARE,0.0,0,30,30
2015-04-01,43,BEAUTY,21.0,0,30,16
2015-04-01,43,BEVERAGES,73347.0,20,30,0
2015-04-01,43,BOOKS,0.0,0,30,30
2015-04-01,43,BREAD/BAKERY,7352.0,4,30,0
2015-04-01,43,CELEBRATION,0.0,0,30,30
2015-04-01,43,CLEANING,31885.0,15,30,0
2015-04-01,43,DAIRY,8672.0,4,30,0
2015-04-01,43,DELI,7681.0,234,30,0
2015-04-01,43,EGGS,5049.0,69,30,0
2015-04-01,43,FROZEN FOODS,1271.858,2,30,0
2015-04-01,43,GROCERY I,90938.0,61,30,0
2015-04-01,43,GROCERY II,76.0,0,30,8
2015-04-01,43,HARDWARE,33.0,0,30,14
2015-04-01,43,HOME AND KITCHEN I,468.0,0,30,0
2015-04-01,43,HOME AND KITCHEN II,645.0,1,30,0
2015-04-01,43,HOME APPLIANCES,8.0,0,30,24
2015-04-01,43,HOME CARE,0.0,0,30,30
2015-04-01,43,LADIESWEAR,0.0,0,30,30
2015-04-01,43,LAWN AND GARDEN,0.0,0,30,30
2015-04-01,43,LINGERIE,42.0,1,30,13
2015-04-01,43,"LIQUOR,WINE,BEER",2364.0,0,30,4
2015-04-01,43,MAGAZINES,27.0,0,30,20
2015-04-01,43,MEATS,4697.4897,85,30,0
2015-04-01,43,PERSONAL CARE,6874.0,6,30,0
2015-04-01,43,PET SUPPLIES,0.0,0,30,30
2015-04-01,43,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,43,POULTRY,5284.123,71,30,0
2015-04-01,43,PREPARED FOODS,1283.0,0,30,0
2015-04-01,43,PRODUCE,0.0,0,30,30
2015-04-01,43,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,43,SEAFOOD,34.0,2,30,13
2015-04-01,44,AUTOMOTIVE,559.0,1,30,0
2015-04-01,44,BABY CARE,0.0,0,30,30
2015-04-01,44,BEAUTY,224.0,0,30,0
2015-04-01,44,BEVERAGES,162062.0,54,30,0
2015-04-01,44,BOOKS,0.0,0,30,30
2015-04-01,44,BREAD/BAKERY,39573.754,38,30,0
2015-04-01,44,CELEBRATION,0.0,0,30,30
2015-04-01,44,CLEANING,77515.0,89,30,0
2015-04-01,44,DAIRY,78541.0,49,30,0
2015-04-01,44,DELI,17977.963,272,30,0
2015-04-01,44,EGGS,19919.0,127,30,0
2015-04-01,44,FROZEN FOODS,14335.627,116,30,0
2015-04-01,44,GROCERY I,272043.0,335,30,0
2015-04-01,44,GROCERY II,2282.0,3,30,0
2015-04-01,44,HARDWARE,111.0,0,30,3
2015-04-01,44,HOME AND KITCHEN I,2441.0,1,30,0
2015-04-01,44,HOME AND KITCHEN II,787.0,7,30,0
2015-04-01,44,HOME APPLIANCES,96.0,0,30,1
2015-04-01,44,HOME CARE,0.0,0,30,30
2015-04-01,44,LADIESWEAR,0.0,0,30,30
2015-04-01,44,LAWN AND GARDEN,304.0,0,30,2
2015-04-01,44,LINGERIE,647.0,0,30,0
2015-04-01,44,"LIQUOR,WINE,BEER",10231.0,0,30,4
2015-04-01,44,MAGAZINES,157.0,0,30,5
2015-04-01,44,MEATS,28503.39,223,30,0
2015-04-01,44,PERSONAL CARE,15913.0,117,30,0
2015-04-01,44,PET SUPPLIES,0.0,0,30,30
2015-04-01,44,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,44,POULTRY,39821.35,165,30,0
2015-04-01,44,PREPARED FOODS,13796.464,4,30,0
2015-04-01,44,PRODUCE,760.0,5,30,0
2015-04-01,44,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,44,SEAFOOD,3948.829,39,30,0
2015-04-01,45,AUTOMOTIVE,432.0,3,30,0
2015-04-01,45,BABY CARE,0.0,0,30,30
2015-04-01,45,BEAUTY,191.0,1,30,0
2015-04-01,45,BEVERAGES,111638.0,58,30,0
2015-04-01,45,BOOKS,0.0,0,30,30
2015-04-01,45,BREAD/BAKERY,36382.227,44,30,0
2015-04-01,45,CELEBRATION,0.0,0,30,30
2015-04-01,45,CLEANING,76888.0,120,30,0
2015-04-01,45,DAIRY,69142.0,64,30,0
2015-04-01,45,DELI,21139.7,284,30,0
2015-04-01,45,EGGS,12654.0,126,30,0
2015-04-01,45,FROZEN FOODS,11847.288,119,30,0
2015-04-01,45,GROCERY I,271606.0,402,30,0
2015-04-01,45,GROCERY II,2626.0,6,30,0
2015-04-01,45,HARDWARE,16.0,0,30,21
2015-04-01,45,HOME AND KITCHEN I,1930.0,0,30,0
2015-04-01,45,HOME AND KITCHEN II,1010.0,12,30,0
2015-04-01,45,HOME APPLIANCES,51.0,0,30,7
2015-04-01,45,HOME CARE,0.0,0,30,30
2015-04-01,45,LADIESWEAR,0.0,0,30,30
2015-04-01,45,LAWN AND GARDEN,283.0,5,30,1
2015-04-01,45,LINGERIE,207.0,0,30,2
2015-04-01,45,"LIQUOR,WINE,BEER",5305.0,0,30,4
2015-04-01,45,MAGAZINES,84.0,0,30,7
2015-04-01,45,MEATS,34597.824,218,30,0
2015-04-01,45,PERSONAL CARE,17874.0,142,30,0
2015-04-01,45,PET SUPPLIES,0.0,0,30,30
2015-04-01,45,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,45,POULTRY,41760.414,147,30,0
2015-04-01,45,PREPARED FOODS,10075.803,5,30,0
2015-04-01,45,PRODUCE,683.0,5,30,0
2015-04-01,45,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,45,SEAFOOD,2792.038,37,30,0
2015-04-01,46,AUTOMOTIVE,421.0,4,30,0
2015-04-01,46,BABY CARE,0.0,0,30,30
2015-04-01,46,BEAUTY,270.0,0,30,0
2015-04-01,46,BEVERAGES,83056.0,71,30,0
2015-04-01,46,BOOKS,0.0,0,30,30
2015-04-01,46,BREAD/BAKERY,24688.963,51,30,0
2015-04-01,46,CELEBRATION,0.0,0,30,30
2015-04-01,46,CLEANING,68115.0,164,30,0
2015-04-01,46,DAIRY,45297.0,84,30,0
2015-04-01,46,DELI,27897.18,317,30,0
2015-04-01,46,EGGS,5320.0,125,30,0
2015-04-01,46,FROZEN FOODS,9487.708,166,30,0
2015-04-01,46,GROCERY I,236183.0,480,30,0
2015-04-01,46,GROCERY II,1487.0,6,30,0
2015-04-01,46,HARDWARE,31.0,0,30,10
2015-04-01,46,HOME AND KITCHEN I,808.0,1,30,0
2015-04-01,46,HOME AND KITCHEN II,708.0,9,30,0
2015-04-01,46,HOME APPLIANCES,63.0,0,30,3
2015-04-01,46,HOME CARE,0.0,0,30,30
2015-04-01,46,LADIESWEAR,0.0,0,30,30
2015-04-01,46,LAWN AND GARDEN,203.0,5,30,0
2015-04-01,46,LINGERIE,164.0,0,30,0
2015-04-01,46,"LIQUOR,WINE,BEER",3879.0,0,30,4
2015-04-01,46,MAGAZINES,33.0,0,30,15
2015-04-01,46,MEATS,37726.363,224,30,0
2015-04-01,46,PERSONAL CARE,22465.0,139,30,0
2015-04-01,46,PET SUPPLIES,0.0,0,30,30
2015-04-01,46,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,46,POULTRY,31769.871,160,30,0
2015-04-01,46,PREPARED FOODS,5450.932,4,30,0
2015-04-01,46,PRODUCE,208.0,5,30,0
2015-04-01,46,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,46,SEAFOOD,1820.224,38,30,0
2015-04-01,47,AUTOMOTIVE,435.0,2,30,0
2015-04-01,47,BABY CARE,0.0,0,30,30
2015-04-01,47,BEAUTY,220.0,0,30,0
2015-04-01,47,BEVERAGES,116966.0,60,30,0
2015-04-01,47,BOOKS,0.0,0,30,30
2015-04-01,47,BREAD/BAKERY,38245.31,40,30,0
2015-04-01,47,CELEBRATION,0.0,0,30,30
2015-04-01,47,CLEANING,70999.0,135,30,0
2015-04-01,47,DAIRY,63200.0,63,30,0
2015-04-01,47,DELI,19820.81,281,30,0
2015-04-01,47,EGGS,10322.0,132,30,0
2015-04-01,47,FROZEN FOODS,10156.706,134,30,0
2015-04-01,47,GROCERY I,271200.0,440,30,0
2015-04-01,47,GROCERY II,2402.0,5,30,0
2015-04-01,47,HARDWARE,33.0,0,30,10
2015-04-01,47,HOME AND KITCHEN I,1325.0,1,30,0
2015-04-01,47,HOME AND KITCHEN II,816.0,4,30,0
2015-04-01,47,HOME APPLIANCES,74.0,0,30,4
2015-04-01,47,HOME CARE,0.0,0,30,30
2015-04-01,47,LADIESWEAR,0.0,0,30,30
2015-04-01,47,LAWN AND GARDEN,363.0,10,30,0
2015-04-01,47,LINGERIE,129.0,1,30,3
2015-04-01,47,"LIQUOR,WINE,BEER",5202.0,0,30,4
2015-04-01,47,MAGAZINES,59.0,0,30,8
2015-04-01,47,MEATS,24813.287,221,30,0
2015-04-01,47,PERSONAL CARE,21249.0,170,30,0
2015-04-01,47,PET SUPPLIES,0.0,0,30,30
2015-04-01,47,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,47,POULTRY,36661.324,160,30,0
2015-04-01,47,PREPARED FOODS,7707.792,5,30,0
2015-04-01,47,PRODUCE,399.0,5,30,1
2015-04-01,47,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,47,SEAFOOD,3167.861,39,30,0
2015-04-01,48,AUTOMOTIVE,413.0,1,30,0
2015-04-01,48,BABY CARE,0.0,0,30,30
2015-04-01,48,BEAUTY,194.0,0,30,1
2015-04-01,48,BEVERAGES,64355.0,69,30,0
2015-04-01,48,BOOKS,0.0,0,30,30
2015-04-01,48,BREAD/BAKERY,21313.43,60,30,0
2015-04-01,48,CELEBRATION,0.0,0,30,30
2015-04-01,48,CLEANING,65056.0,178,30,0
2015-04-01,48,DAIRY,38125.0,103,30,0
2015-04-01,48,DELI,20669.346,297,30,0
2015-04-01,48,EGGS,4620.0,113,30,0
2015-04-01,48,FROZEN FOODS,5873.413,142,30,0
2015-04-01,48,GROCERY I,214033.0,442,30,0
2015-04-01,48,GROCERY II,1818.0,3,30,0
2015-04-01,48,HARDWARE,8.0,0,30,22
2015-04-01,48,HOME AND KITCHEN I,1061.0,2,30,0
2015-04-01,48,HOME AND KITCHEN II,458.0,5,30,0
2015-04-01,48,HOME APPLIANCES,56.0,0,30,7
2015-04-01,48,HOME CARE,0.0,0,30,30
2015-04-01,48,LADIESWEAR,0.0,0,30,30
2015-04-01,48,LAWN AND GARDEN,83.0,1,30,9
2015-04-01,48,LINGERIE,138.0,0,30,2
2015-04-01,48,"LIQUOR,WINE,BEER",2751.0,6,30,4
2015-04-01,48,MAGAZINES,15.0,0,30,20
2015-04-01,48,MEATS,27626.982,214,30,0
2015-04-01,48,PERSONAL CARE,21072.0,185,30,0
2015-04-01,48,PET SUPPLIES,0.0,0,30,30
2015-04-01,48,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,48,POULTRY,26167.443,148,30,0
2015-04-01,48,PREPARED FOODS,3727.43,4,30,0
2015-04-01,48,PRODUCE,158.0,5,30,1
2015-04-01,48,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,48,SEAFOOD,1267.94,41,30,0
2015-04-01,49,AUTOMOTIVE,340.0,2,30,0
2015-04-01,49,BABY CARE,0.0,0,30,30
2015-04-01,49,BEAUTY,173.0,0,30,0
2015-04-01,49,BEVERAGES,116856.0,46,30,0
2015-04-01,49,BOOKS,0.0,0,30,30
2015-04-01,49,BREAD/BAKERY,37657.93,34,30,0
2015-04-01,49,CELEBRATION,0.0,0,30,30
2015-04-01,49,CLEANING,51901.0,103,30,0
2015-04-01,49,DAIRY,58468.0,50,30,0
2015-04-01,49,DELI,12115.617,268,30,0
2015-04-01,49,EGGS,13637.0,126,30,0
2015-04-01,49,FROZEN FOODS,10324.6875,117,30,0
2015-04-01,49,GROCERY I,191083.0,359,30,0
2015-04-01,49,GROCERY II,2258.0,3,30,0
2015-04-01,49,HARDWARE,42.0,0,30,14
2015-04-01,49,HOME AND KITCHEN I,1463.0,0,30,0
2015-04-01,49,HOME AND KITCHEN II,643.0,5,30,0
2015-04-01,49,HOME APPLIANCES,43.0,0,30,10
2015-04-01,49,HOME CARE,0.0,0,30,30
2015-04-01,49,LADIESWEAR,0.0,0,30,30
2015-04-01,49,LAWN AND GARDEN,466.0,10,30,0
2015-04-01,49,LINGERIE,292.0,0,30,0
2015-04-01,49,"LIQUOR,WINE,BEER",6758.0,0,30,4
2015-04-01,49,MAGAZINES,155.0,0,30,3
2015-04-01,49,MEATS,21354.447,221,30,0
2015-04-01,49,PERSONAL CARE,11510.0,143,30,0
2015-04-01,49,PET SUPPLIES,0.0,0,30,30
2015-04-01,49,PLAYERS AND ELECTRONICS,0.0,0,30,30
2015-04-01,49,POULTRY,28897.92,161,30,0
2015-04-01,49,PREPARED FOODS,9342.893,4,30,0
2015-04-01,49,PRODUCE,592.0,4,30,2
2015-04-01,49,SCHOOL AND OFFICE SUPPLIES,0.0,0,30,30
2015-04-01,49,SEAFOOD,2939.0781,40,30,0
2015-04-01,50,AUTOMOTIVE,307.0,1,30,0
2015-04-01,50,BABY CARE,0.0,0,30,30
2015-04-01,50,BEAUTY,148.0,0,30,0
2015-04-01,50,BEVERAGES,56252.0,56,30,0
2015-04-01,50,BOOKS,0.0,0,30,30
2015-04-01,50,BREAD/BAKERY,20609.361,52,30,0
2015-04-01,50,CELEBRATION,0.0,0,30,30
2015-04-01,50,CLEANING,49423.0,118,30,0
